measure,agent,model,n_items,population_chars,sample_share,wasted_chars,wasted_tokens,price_usd_per_mtok,usd,priced
compressible_redundancy,claude_code,claude-sonnet-5,777,426672,0.6532772931267011,278735.1292129558,69683.78230323896,2.0,0.13936756460647792,True
compressible_redundancy,claude_code,exact-dodo,244,217606,0.6532772931267011,142157.05864812894,35539.264662032234,,,False
compressible_redundancy,claude_code,glm-4.7,121,300424,0.6532772931267011,196260.17751029605,49065.04437757401,,,False
compressible_redundancy,claude_code,glm-5,525,817007,0.6532772931267011,533732.1214255667,133433.03035639168,,,False
compressible_redundancy,claude_code,glm-5.1,132,80476,0.6532772931267011,52573.1434416644,13143.2858604161,,,False
compressible_redundancy,claude_code,glm-5.2,30,51519,0.6532772931267011,33656.192864594515,8414.048216148629,,,False
compressible_redundancy,claude_code,gpt-5.3-codex,2,26854,0.6532772931267011,17543.108429624433,4385.777107406108,1.75,0.00767510993796069,True
compressible_redundancy,claude_code,kimi-k2.5,15,10198,0.6532772931267011,6662.121835306099,1665.5304588265246,,,False
compressible_redundancy,claude_code,qwen3.5,1,1139,0.6532772931267011,744.0828368713126,186.02070921782814,,,False
compressible_redundancy,claude_code,stealth,31,20302,0.6532772931267011,13262.835605058286,3315.7089012645715,,,False
compressible_redundancy,codex,gpt-5.1-codex-mini,26,2366,0.7316364549228024,1731.0518523473504,432.7629630868376,,,False
compressible_redundancy,codex,gpt-5.3-codex,7282,28847445,0.7316364549228024,21105842.393380523,5276460.598345131,1.75,9.233806047103979,True
compressible_redundancy,codex,gpt-5.3-codex-spark,196,1188162,0.7316364549228024,869302.6335539867,217325.65838849667,1.75,0.38031990217986916,True
compressible_redundancy,codex,gpt-5.4,51919,199790132,0.7316364549228024,146173743.90503874,36543435.976259686,2.5,91.35858994064921,True
compressible_redundancy,codex,gpt-5.4-mini,1260,5313330,0.7316364549228024,3887425.925034974,971856.4812587434,0.75,0.7288923609440576,True
compressible_redundancy,codex,gpt-5.5,207239,767785086,0.7316364549228024,561739558.4636389,140434889.61590973,5.0,702.1744480795486,True
compressible_redundancy,opencode,anthropic/claude-opus-4.6,30,182122,0.8038747607489574,146403.2791771216,36600.8197942804,5.0,0.18300409897140202,True
compressible_redundancy,opencode,anthropic/claude-sonnet-4.6,6,1102,0.8038747607489574,885.869986345351,221.46749658633775,3.0,0.0006644024897590132,True
compressible_redundancy,opencode,big-pickle,1114,1287475,0.8038747607489574,1034968.6575952639,258742.16439881598,,,False
compressible_redundancy,opencode,claude-haiku-4.5,138,204371,0.8038747607489574,164288.68872902516,41072.17218225629,1.0,0.04107217218225629,True
compressible_redundancy,opencode,claude-opus-4-6,29,40711,0.8038747607489574,32726.545384850804,8181.636346212701,5.0,0.04090818173106351,True
compressible_redundancy,opencode,claude-opus-4-7,203,339440,0.8038747607489574,272867.2487886261,68216.81219715653,5.0,0.34108406098578264,True
compressible_redundancy,opencode,claude-opus-4.6,8,1547,0.8038747607489574,1243.594254878637,310.89856371965925,5.0,0.0015544928185982963,True
compressible_redundancy,opencode,claude-sonnet-4.5,1,367,0.8038747607489574,295.0220371948674,73.75550929871685,3.0,0.00022126652789615053,True
compressible_redundancy,opencode,claude-sonnet-4.6,231,374932,0.8038747607489574,301398.37179712806,75349.59294928201,3.0,0.22604877884784608,True
compressible_redundancy,opencode,deepseek-v4-flash-free,22,7481,0.8038747607489574,6013.7870851629505,1503.4467712907376,,,False
compressible_redundancy,opencode,gemini-2.5-flash,4,1944,0.8038747607489574,1562.732534895973,390.68313372399325,,,False
compressible_redundancy,opencode,gemini-3.1-pro-high,31,115926,0.8038747607489574,93189.98551458363,23297.49637864591,,,False
compressible_redundancy,opencode,gemini-3.1-pro-preview,389,1290234,0.8038747607489574,1037186.5480601703,259296.63701504256,,,False
compressible_redundancy,opencode,glm-5,55,126058,0.8038747607489574,101334.84459049207,25333.711147623017,,,False
compressible_redundancy,opencode,google/gemini-3.1-pro-preview,201,298337,0.8038747607489574,239825.58449756168,59956.39612439042,,,False
compressible_redundancy,opencode,gpt-5.3-codex,4761,28801256,0.8038747607489574,23152602.776269473,5788150.694067368,1.75,10.129263714617894,True
compressible_redundancy,opencode,gpt-5.4,748,2895384,0.8038747607489574,2327526.1202763594,581881.5300690898,2.5,1.4547038251727247,True
compressible_redundancy,opencode,gpt-5.5,182,287745,0.8038747607489574,231310.94303170874,57827.735757927185,5.0,0.28913867878963595,True
compressible_redundancy,opencode,gpt-5.5-fast,113,151555,0.8038747607489574,121831.23936530824,30457.80984132706,5.0,0.1522890492066353,True
compressible_redundancy,opencode,mimo-v2.5-free,429,485798,0.8038747607489574,390520.751022322,97630.1877555805,,,False
compressible_redundancy,opencode,minimax-m2.5-free,2,4079,0.8038747607489574,3279.0051490949973,819.7512872737493,,,False
compressible_redundancy,opencode,moonshotai/kimi-k2-instruct,10,1943,0.8038747607489574,1561.9286601352242,390.48216503380604,,,False
compressible_redundancy,opencode,nemotron-3-super-free,38,23540,0.8038747607489574,18923.211868030456,4730.802967007614,,,False
compressible_redundancy,opencode,north-mini-code-free,15,30043,0.8038747607489574,24150.809437180927,6037.702359295232,,,False
compressible_redundancy,opencode,qwen3.6-plus,748,1174009,0.8038747607489574,943756.2039921227,235939.05099803067,,,False
compressible_redundancy,opencode,z-ai/glm-5.1,13,8691,0.8038747607489574,6986.475545669188,1746.618886417297,,,False
