probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,result_chars,n_lines,style,n_prefixed_lines,prefix_chars,prefix_share,prefixed_line_share
read,ee0d7a1d-23ae-43bd-b4da-7d6057789e5f,claude_code,claude-opus-4-6,128,toolu_01TpaDrfgdz9wcAQck2XEea8,read,/Users/penso/.superset/worktrees/moltis/fir-author/crates/providers/src/lib.rs,3410,100,arrow,100,700,0.20527859237536658,1.0
read,ee0d7a1d-23ae-43bd-b4da-7d6057789e5f,claude_code,claude-opus-4-6,693,toolu_01JSj2uwEUtQ3fomXppUb9aa,read,/Users/penso/.superset/worktrees/moltis/fir-author/crates/config/src/validate.rs,1064,30,arrow,30,210,0.19736842105263158,1.0
read,ee0d7a1d-23ae-43bd-b4da-7d6057789e5f,claude_code,claude-opus-4-6,972,toolu_01Y9nKHKiTsFAubWW3yZeL2C,read,/Users/penso/.superset/worktrees/moltis/fir-author/crates/common/src/http_client.rs,189,10,arrow,10,70,0.37037037037037035,1.0
read,ee1798d5-f3d8-4826-afaf-9f07edd8802a,claude_code,claude-opus-4-7,41,toolu_01TJRJMY8tZPkwg8dzqEQmdL,read,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/execx/killoncancel_unix_test.go,3316,87,tab,87,252,0.07599517490952955,1.0
read,ee5c0900-6d6b-471a-b39f-6d5e3e61c703,claude_code,claude-opus-4-6,115,toolu_01M1eFZwWsULUrwmBvxz6u5i,read,/home/armel/Projects/OSS/bmad-module-skill-forge/docs/getting-started.md,2439,60,tab,60,180,0.07380073800738007,1.0
read,ee5f5543-9f88-4838-b7fd-7e9ec9bf1398,claude_code,claude-opus-4-7,2874,toolu_018EKyeYqHBChpUBmMagUVRg,read,/home/chris/develop/open_source/sphinx-need-sysml/sphinxcontrib/sysml/directives/needsysml_ibd.py,2241,65,tab,65,186,0.08299866131191433,1.0
read,ee7c8bf2-34d0-4027-b994-46334fdb31f9,claude_code,claude-sonnet-4-6,61,toolu_011rAxavxa7hJo5axMUDpUUh,read,/Users/ananas/dev/light-protocol3/xtask/src/fetch_failed_txs.rs,10872,267,arrow,262,1834,0.16869021339220014,0.9812734082397003
read,eeab160e-2b71-427b-8b44-546f08e8b077,claude_code,claude-opus-4-6,1161,toolu_01Fw7URW1cUGmhST43wk5WK2,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/workflows/analyze-source/steps-c/step-04-map-and-detect.md,1236,16,arrow,16,112,0.09061488673139159,1.0
read,ef1c89a4-1068-47aa-89f0-d39c11780572,claude_code,claude-opus-4-7,347,toolu_01V3Bac4U9YTHivFPLd49D9s,read,/Users/ninawork/go/pkg/mod/github.com/go-git/go-git/v6@v6.0.0-alpha.3.0.20260507221227-c9084f20dee2/storage/filesystem/dotgit/dotgit.go,732,35,tab,35,140,0.1912568306010929,1.0
read,ef5a3226-b94d-4bcd-9e8e-d6b1c4817290,claude_code,claude-opus-4-8,1254,toolu_01TbV8yo4WnoEKb4S4W4Hy4c,read,/Users/arijit/Coding/Python/DataQ/frontend/src/pages/RunDetail.tsx,1975,55,tab,55,214,0.10835443037974683,1.0
read,ef8f573c-be55-4c69-951e-4a2fddb67f98,claude_code,claude-opus-4-6,448,toolu_01VbakWgLFVhDaJQgEU6YVgQ,read,/Users/michael/Code/cipher-box/apps/api/src/shares/shares.service.spec.ts,2273,50,arrow,50,350,0.1539815222173339,1.0
read,ef9e6b10-504e-49e3-af73-8a058be3ac55,claude_code,claude-opus-4-7,43,toolu_01JJCo4rr8JdZ6DhmXozktQT,read,/Users/madvil2/Projects/content-factory/apps/web/src/app/thinking/_components/progress-stream.tsx,14229,419,tab,419,1568,0.11019748401152575,1.0
read,efd9c383-cba3-4afb-9f07-579679c75576,claude_code,claude-opus-4-6,349,toolu_01RiZSkRvwtGdcJ4pCY55coA,read,/Users/cyyeh/Desktop/duckdb-data-agent/.claude/worktrees/k8s-agent-sandbox/backend/app/agent.py,4102,80,arrow,80,560,0.13651877133105803,1.0
read,eff51d93-8963-4a25-9084-42935fc0ca45,claude_code,claude-opus-4-7,39,toolu_01VcZnB7EjGU6rLNCBpe3E7V,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/shared/scripts/skf-write-skill-brief.py,24337,569,tab,569,2168,0.0890824670255167,1.0
read,eff795b0-6517-4729-909f-2c05ad82a41a,claude_code,claude-opus-4-6,552,toolu_01EFdbUcowpPWsNizZQV6Fhk,read,/Users/andrefurt/code/safo/docs/00-roadmap.md,915,20,arrow,20,140,0.15300546448087432,1.0
read,eff795b0-6517-4729-909f-2c05ad82a41a,claude_code,claude-opus-4-6,583,toolu_015VqnWZ3HHrUGeF9RjeSPLY,read,/Users/andrefurt/code/safo/docs/00-roadmap.md,304,5,arrow,5,35,0.11513157894736842,1.0
read,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,336,toolu_01Qq6mo1D8L686jN3wnFV9zY,read,/Users/raman/projects/lock_code_manager/tests/providers/matter/test_provider.py,2459,75,tab,75,216,0.08784058560390402,1.0
read,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,453,toolu_01Lk6pj9ajUbjSdEVKcK3scq,read,/Users/raman/projects/lock_code_manager/custom_components/lock_code_manager/providers/akuvox.py,1550,40,tab,40,160,0.1032258064516129,1.0
read,f012439c-5bfb-42a7-bd2e-6399c77c9f36,claude_code,claude-opus-4-6,1091,toolu_018kwLusvHVUzg3gE9QvXRxr,read,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-push-logic/cmd/entire/cli/strategy/checkpoint_remote.go,1032,20,arrow,20,140,0.13565891472868216,1.0
read,f01db921-a255-4978-9c64-3a353600bda3,claude_code,claude-opus-4-6,353,toolu_01QoRSUve38csq5hfGvCtosR,read,/Users/ninawork/entire/devenv/entire.io/api/src/lib/webhook/processing.ts,9571,220,arrow,220,1540,0.16090272698777558,1.0
read,f01db921-a255-4978-9c64-3a353600bda3,claude_code,claude-opus-4-6,524,toolu_01KS6uYw8eG3RQzw6eYYgk24,read,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/attach_test.go,2441,60,arrow,60,420,0.17206063088897994,1.0
read,f09837a1-5dbc-406d-b1a9-e6c0cdefa810,claude_code,claude-opus-4-6,55,toolu_01CBoJfTz3yLq2qUcCzP9GBP,read,/Users/evisdrenova/code/entire/devenv/cli/cmd/entire/cli/checkpoint/committed.go,65810,1613,arrow,1613,11291,0.17156967026287798,1.0
read,f09837a1-5dbc-406d-b1a9-e6c0cdefa810,claude_code,claude-opus-4-6,1303,toolu_01U9htgU9xRA36A7hZkTeUxt,read,/Users/evisdrenova/code/entire/devenv/cli/cmd/entire/cli/strategy/phase_postcommit_test.go,4147,100,arrow,100,700,0.16879672052085845,1.0
read,f09837a1-5dbc-406d-b1a9-e6c0cdefa810,claude_code,claude-opus-4-6,2186,toolu_01AGTfBMX328aUmBBQ5nt6au,read,/Users/evisdrenova/code/entire/devenv/cli/cmd/entire/cli/strategy/content_overlap.go,5291,120,arrow,120,840,0.15876015876015875,1.0
read,f09837a1-5dbc-406d-b1a9-e6c0cdefa810,claude_code,claude-opus-4-6,3111,toolu_01DF2NywAAfR8vEAbZ276BhR,read,/Users/evisdrenova/code/entire/devenv/cli/cmd/entire/cli/strategy/content_overlap_test.go,1737,45,arrow,45,315,0.18134715025906736,1.0
read,f0adf58b-8d9f-4a8e-ab26-e976978cd59d,claude_code,claude-opus-4-7,100,toolu_014EskrHK22nzbKWTzxHC3bF,read,/workspaces/claude-in-docker/LessonAgent/src/server.ts,1180,30,tab,30,81,0.06864406779661017,1.0
read,f0d0ac9c-2f6e-4f70-b3d8-99f8a17a9b57,claude_code,claude-opus-4-6,12,toolu_012JF1sa6BvZQK6H6JwLqrgT,read,/Users/taras/worktrees/agent-swarm/2026-03-18-linear/thoughts/taras/research/2026-03-18-linear-integration-finalization.md,24512,497,arrow,497,3479,0.14193048302872063,1.0
read,f0d36e77-2466-4374-8a25-70b6d8d451ce,claude_code,claude-opus-4-6,166,toolu_01FNUDD2QeKMvRP11xDhPBXS,read,/Users/marcus/Git/brain/app/src/server/mcp/mcp-route.ts,301,3,arrow,3,21,0.06976744186046512,1.0
read,f0dd29f9-8a13-44de-877f-1bc80807410d,claude_code,claude-opus-4-6,16,toolu_0159AAG68qpTN7uP3YeVsgJV,read,/Users/michael/Code/cipher-box/.github/workflows/deploy-staging.yml,25043,565,arrow,565,3955,0.15792836321526973,1.0
read,f0e2cc8f-b19d-419a-a596-7fdf2e9759ed,claude_code,claude-opus-4-6,508,toolu_015Va6vYMEEDELZzJeKC4dtg,read,/Users/ajaxdavis/repos/tpmjs/tpmjs/apps/web/src/app/(profile)/[username]/agents/[uid]/page.tsx,1496,30,arrow,30,210,0.14037433155080214,1.0
read,f11b8276-1d4b-4124-a6ca-046f43d66b31,claude_code,claude-sonnet-4-6,596,toolu_01AkWV5f58raPb1pGNeuXc71,read,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/cmd/entire/cli/agent/geminicli/hooks.go,1043,20,arrow,15,105,0.10067114093959731,0.75
read,f121323c-d69f-4896-b4bd-8826347073cf,claude_code,claude-opus-4-6,525,toolu_01DEvajLiFDu2QRyUE7kkZcT,read,/Users/penso/.superset/worktrees/moltis/claude/plan-browser-viewing-HOHno/crates/web/src/assets/js/page-browser.js,930,30,arrow,30,210,0.22580645161290322,1.0
read,f121323c-d69f-4896-b4bd-8826347073cf,claude_code,claude-opus-4-6,1080,toolu_014mPK9BUv3BoXKzNTtGnTox,read,/Users/penso/.superset/worktrees/moltis/claude/plan-browser-viewing-HOHno/crates/browser/src/screencast.rs,2253,50,arrow,50,350,0.15534842432312473,1.0
read,f121323c-d69f-4896-b4bd-8826347073cf,claude_code,claude-opus-4-6,1185,toolu_015SSd9VmYS3zo6oVevfCrEE,read,/Users/penso/.superset/worktrees/moltis/claude/plan-browser-viewing-HOHno/crates/browser/src/manager.rs,2342,60,arrow,60,420,0.17933390264731,1.0
read,f121323c-d69f-4896-b4bd-8826347073cf,claude_code,claude-opus-4-6,5871,toolu_01XYvPbpkamVT68GXUcAAATg,read,/Users/penso/.superset/worktrees/moltis/claude/plan-browser-viewing-HOHno/crates/browser/src/manager.rs,837,12,arrow,12,84,0.1003584229390681,1.0
read,f121323c-d69f-4896-b4bd-8826347073cf,claude_code,claude-opus-4-6,5912,toolu_01M7evkGjM7UdFdkA2Z1bbZK,read,/Users/penso/.superset/worktrees/moltis/claude/plan-browser-viewing-HOHno/crates/browser/src/pool.rs,710,15,arrow,15,105,0.14788732394366197,1.0
read,f156cd79-23ff-4f0a-b5a7-96c7198b5438,claude_code,claude-sonnet-4-6,340,toolu_01JK3tKQAezetUMuui445XXv,read,C:\Users\Victor\cli\cmd\entire\cli\state_test.go,543,15,arrow,10,70,0.1289134438305709,0.6666666666666666
read,f15b2d84-2270-48d9-8384-6b0f1affefdb,claude_code,claude-opus-4-7,510,toolu_01D3SRFUC2tPP6FiKV6F9QGH,read,/home/user/entireio-cli/cmd/entire/cli/lifecycle_test.go,4610,140,tab,140,452,0.09804772234273319,1.0
read,f1681958-e329-492a-bece-56ac78ecaa08,claude_code,claude-sonnet-4-6,299,toolu_01X4LWMaua7x1BccU4Z34xou,read,/Users/cedricteyton/Code/agents-md-evaluator/src/api/routes/evaluation.ts,918,20,arrow,15,105,0.11437908496732026,0.75
read,f19de850-85e5-4ef3-8e42-b5f43444d9f4,claude_code,claude-opus-4-7,41,toolu_01SNtv2pTwu2FohQYF6bexTL,read,/home/armel/Projects/OSS/bmad-module-skill-forge/_bmad/bmm/config.yaml,567,17,tab,17,42,0.07407407407407407,1.0
read,f1a73ca3-8465-45b0-a8f3-7e924af08f5c,claude_code,claude-sonnet-4-5-20250929,114,toolu_018BUW1Us6oHUNtNHckZjPfp,read,/Users/admin/Git_Downloads/Daydreams/lucid-agents/packages/payments/src/pricing.ts,3427,94,arrow,89,623,0.1817916545083163,0.9468085106382979
read,f1bd017b-0e38-4833-863c-e8854f968bfb,claude_code,claude-opus-4-8,584,toolu_01A6shPvtRWdXnZXfqUbJR82,read,/home/gregz/cp/panopt/crates/panopt-zellij/src/main.rs,2454,55,tab,55,275,0.11206193969030155,1.0
read,f1bd017b-0e38-4833-863c-e8854f968bfb,claude_code,claude-opus-4-8,1671,toolu_01UN7q682wfb7h1nBXJqaEsj,read,/home/gregz/cp/panopt/crates/panopt-zellij/src/main.rs,2265,40,tab,40,160,0.0706401766004415,1.0
read,f1c9e1d3-0428-4236-876b-bc7bd32a7b37,claude_code,claude-opus-4-8,47,toolu_01E7UdjUS2hkjJhduAR7hzpM,read,/Users/rodrigooliveira/git/roo-oliv/monodreams/.worktrees/feat/packages/MonoDreams/rendering/System/Draw/FinalDrawSystem.cs,4475,100,tab,100,292,0.06525139664804469,1.0
read,f1e9e00f-936e-4b7d-bf13-562a3988683b,claude_code,claude-opus-4-6,225,toolu_01S9mwBGHGVimEVnNTgH66xK,read,/home/armel/Projects/OSS/bmad-module-skill-forge/docs/examples.md,2775,50,tab,50,200,0.07207207207207207,1.0
read,f21b810f-5de2-433b-976b-cd50134e2370,claude_code,claude-sonnet-4-6,59,toolu_01JkcThCwoqYodEuJYtwXgCi,read,/home/parth/ws/taskflow/taskflow-ui/src/test/mock-task-filters.test.ts,11330,270,arrow,265,1855,0.16372462488967343,0.9814814814814815
read,f24e472c-1007-4285-9f59-c6ba99a88a0f,claude_code,claude-opus-4-7,135,toolu_012WyCd7J3tpoRKWokMQdW26,read,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/review-fix-2/cmd/entire/cli/setup.go,3941,80,tab,80,320,0.08119766556711494,1.0
read,f2707fb4-9582-4986-8999-f84ff5395978,claude_code,claude-opus-4-6,430,toolu_01MuH5Z69Uz71aEjBX8Zm8X9,read,/Users/michael/Code/cipher-box/apps/web/src/styles/upload.css,638,25,tab,25,100,0.15673981191222572,1.0
read,f2707fb4-9582-4986-8999-f84ff5395978,claude_code,claude-opus-4-6,1015,toolu_01BMqpPBNDS6Q2m9n6TR1LGD,read,/Users/michael/Code/cipher-box/apps/web/src/components/file-browser/FileBrowser.tsx,219,5,tab,5,20,0.091324200913242,1.0
read,f2a0a99e-f659-4c5e-8e9d-422070ab04be,claude_code,claude-opus-4-6,15,toolu_01K5LhDKrTRh7BV2wVHVMXKX,read,/Users/jdsingh/.claude/projects/-Users-jdsingh-Projects-AI-forge/f2a0a99e-f659-4c5e-8e9d-422070ab04be/tool-results/toolu_014M8GV2Z4XNY11PV6YdjJGU.txt,2237,45,arrow,39,273,0.12203844434510505,0.8666666666666667
read,f338ca7d-a564-4769-ad96-5c2afed95f55,claude_code,claude-opus-4-6,209,toolu_01TbDKU67c71aZtUt2ZedJGa,read,/Users/michael/Code/cipher-box/apps/web/src/components/layout/AppShell.tsx,4070,100,arrow,100,700,0.171990171990172,1.0
read,f338ca7d-a564-4769-ad96-5c2afed95f55,claude_code,claude-opus-4-6,1123,toolu_01CQ5MWSU5M6nBs2Se2fRtrL,read,/Users/michael/Code/cipher-box/tests/e2e/tests/search-workflow.spec.ts,1456,30,arrow,30,210,0.14423076923076922,1.0
read,f339722b-82ec-49ae-9114-29968726490a,claude_code,claude-opus-4-6,660,toolu_01Efxw2UWt5HHFNVs3Dvh3tM,read,/Users/soph/Work/entire/devenv/cli_worktree1/cmd/entire/cli/strategy/manual_commit_hooks.go,1036,26,tab,25,100,0.09652509652509653,0.9615384615384616
read,f339722b-82ec-49ae-9114-29968726490a,claude_code,claude-opus-4-6,720,toolu_01Kvd98r6A849w4Lu1jq9Mqv,read,/Users/soph/Work/entire/devenv/cli_worktree1/e2e/tests/mid_turn_commit_test.go,3075,64,tab,63,180,0.05853658536585366,0.984375
read,f384e80b-d1a3-457b-9db3-a852640fde09,claude_code,claude-opus-4-7,202,toolu_01WJZLawCQMW7fBAPy1doBsh,read,/home/armel/Projects/OSS/bmad-module-skill-forge/_bmad-output/implementation-artifacts/deferred-work.md,10276,39,tab,39,108,0.010509926041261192,1.0
read,f3903d23-810e-480c-9286-de851f731896,claude_code,claude-opus-4-6,218,toolu_016gFa9tVnN2vbk4hyBT9yYp,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/workflows/create-skill/steps-c/step-07-write.md,110,1,none,0,0,0.0,0.0
read,f3903d23-810e-480c-9286-de851f731896,claude_code,claude-opus-4-6,412,toolu_018snBa1yFTW5hA8Dkionv1M,read,/home/armel/Projects/OSS/bmad-module-skill-forge/src/knowledge/overview.md,3847,57,arrow,57,399,0.10371718221991162,1.0
read,f39cbb5d-53e0-4021-af0b-4b7371474c03,claude_code,claude-opus-4-8,169,toolu_01PBMjzktkWeq23ahJxBwu8q,read,/Users/myankelev/Code/random/cipher-box/apps/api/src/shares/shares.controller.ts,912,20,tab,20,80,0.08771929824561403,1.0
read,f39cbb5d-53e0-4021-af0b-4b7371474c03,claude_code,claude-opus-4-8,845,toolu_01G2bo6rdJFfqiXTmKvpE7EP,read,/tmp/cr-review-505.md,20189,284,tab,284,1028,0.05091881717767101,1.0
read,f39cbb5d-53e0-4021-af0b-4b7371474c03,claude_code,claude-opus-4-8,1572,toolu_014ZHGBAwUWHiJadgB8Ftw4s,read,/Users/myankelev/Code/random/cipher-box/crates/fuse/src/write_ops.rs,2838,66,tab,66,329,0.11592670894996476,1.0
read,f39cbb5d-53e0-4021-af0b-4b7371474c03,claude_code,claude-opus-4-8,2802,toolu_01NdmvU45ZW5TBDmNWrCTjqT,read,/Users/myankelev/Code/random/cipher-box/packages/sdk/src/bin/index.ts,3202,58,tab,58,232,0.07245471580262336,1.0
read,f3bc6e27-69e6-47e3-a270-d2b788628bbc,claude_code,claude-opus-4-7,642,toolu_01Y2Kqv6fDh9NVojBPVSEUjT,read,/Users/harisrashid/repos/stratmap-v2/src/app/globals.css,1097,35,tab,35,140,0.1276207839562443,1.0
read,f3bc6e27-69e6-47e3-a270-d2b788628bbc,claude_code,claude-opus-4-7,1987,toolu_014eVAK9PkCYvS2Y3w8HM6UL,read,/Users/harisrashid/repos/stratmap-v2/src/components/stratmap/app-shell.tsx,5503,100,tab,100,500,0.0908595311648192,1.0
read,f3d53121-fdf7-40bf-a4df-e3b17ddbbbd1,claude_code,claude-opus-4-7,426,toolu_01SehwqUnn3AyFFYUjPtV22B,read,/Users/alisha/.marvin/worktrees/cli/attach-target-repo/cmd/entire/cli/attach.go,4027,100,tab,100,400,0.09932952570151478,1.0
read,f3e49d1d-8e26-43e3-a315-38a5adcd0580,claude_code,claude-sonnet-4-6,61,toolu_01MqBFLJJ99cJuXYVAZe4ixS,read,/Users/hutusi/workspace/ai/naive/amytis-claude-review/src/components/FlowTimelineEntry.tsx,1585,38,arrow,33,231,0.14574132492113565,0.868421052631579
read,f3e49d1d-8e26-43e3-a315-38a5adcd0580,claude_code,claude-sonnet-4-6,753,toolu_01CtAec6Zt1DsTsfbJAngriK,read,/Users/hutusi/workspace/ai/naive/amytis-claude-review/src/app/series/[slug]/page.tsx,1594,25,arrow,20,140,0.08782936010037641,0.8
read,f3ed46f4-4f7a-4a0e-a4ad-d1ffab226392,claude_code,claude-opus-4-7,313,toolu_019qMfdRDKLeN6wwN6HZGvKn,read,/Users/dvydra/src/entireio/cli/cmd/entire/cli/dispatch/cloud.go,1071,25,tab,25,75,0.0700280112044818,1.0
read,f4237e82-ca7b-48a3-bfed-36548f3e4f6b,claude_code,claude-opus-4-5-20251101,102,toolu_01TDuwd8b83YZS7MAZ7AV6j1,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/checkpoint/temporary.go,7023,155,arrow,150,1050,0.149508756941478,0.967741935483871
read,f4237e82-ca7b-48a3-bfed-36548f3e4f6b,claude_code,claude-opus-4-5-20251101,340,toolu_012vgRF48vxBSDopsgdaBPDN,read,/Users/soph/Work/entire/devenv/cli/cmd/entire/cli/strategy/content_overlap_test.go,12383,294,arrow,289,2023,0.16336913510457884,0.9829931972789115
read,f4352197-a467-4194-a679-2bcf35c7da84,claude_code,glm-5,1181,call_7591c39acdc2440eb45a6c6a,read,/Users/pc035860/code/cee/Cee/Views/ContinuousScrollContentView.swift,14739,386,arrow,381,2667,0.18094850396906167,0.9870466321243523
read,f4352197-a467-4194-a679-2bcf35c7da84,claude_code,glm-5,1573,call_5c4cd3a1ea074a339baa4635,read,/Users/pc035860/code/cee/Cee/Views/ContinuousScrollContentView.swift,2275,50,arrow,45,315,0.13846153846153847,0.9
read,f47f79d0-db3e-42d1-8b5b-d644e5b380c1,claude_code,claude-opus-4-8,70,toolu_01LdsRvHGRDPbvM3WMFMuFm5,read,/Users/paul/.claude/worktrees/cli/serialized-plotting-thompson/cmd/entire/main.go,3930,111,tab,111,336,0.08549618320610687,1.0
read,f4a7aeca-5e48-4606-aa22-f208e202b9e4,claude_code,claude-opus-4-7,439,toolu_01MFj3TZRCXXHfo6UawsoCBf,read,,140,2,none,0,0,0.0,0.0
read,f4bc72b1-2ea6-4652-90c2-d70d040c7bc7,claude_code,claude-opus-4-8,491,toolu_0195Ynnh9vLkeRDDvTyzvs26,read,/Users/arijit/Coding/Python/DataQ/HARNESS_TODO.md,2297,12,tab,12,48,0.02089682194166304,1.0
read,f507e2f1-60b6-4deb-930d-1207c5ccdfab,claude_code,claude-opus-4-6,269,toolu_01TSziXAeGFWSuVZMfMAerv3,read,/Users/cyyeh/Desktop/duckdb-data-agent/Makefile,888,28,arrow,28,196,0.22072072072072071,1.0
read,f507e2f1-60b6-4deb-930d-1207c5ccdfab,claude_code,claude-opus-4-6,991,toolu_01C2FZy2QzY54WL554LqAqHz,read,/Users/cyyeh/Desktop/duckdb-data-agent/backend/app/tracing.py,1702,54,arrow,54,378,0.22209165687426558,1.0
read,f50b5f12-c1f6-4109-8ead-e0488d8f61ce,claude_code,claude-opus-4-6,347,toolu_01M6gMAfm92bEa6u8Tp9jatM,read,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/migrate.go,220,10,tab,10,40,0.18181818181818182,1.0
read,f50b5f12-c1f6-4109-8ead-e0488d8f61ce,claude_code,claude-opus-4-6,663,toolu_017me2iipwndSXsSNwdHe2NZ,read,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/migrate.go,327,12,tab,12,36,0.11009174311926606,1.0
read,f519c26b-77fb-46fd-91a8-60ad27222598,claude_code,claude-opus-4-6,57,toolu_01TtAdV1pVUAqdEtiZgAshye,read,/Users/jessezhang/Desktop/Coding/side-projects/gemini-voyager/src/pages/content/folder/manager.ts,5150,120,arrow,120,840,0.16310679611650486,1.0
read,f56f2ca5-05ed-4f22-8fb3-71af0b43d8b3,claude_code,claude-opus-4-6,545,toolu_01Gyz6sgQ8hQYohXhnFzULhX,read,/Users/danobrien/code/family-schedule-app/web-backend/static/css/regions.css,299,12,tab,12,48,0.1605351170568562,1.0
read,f57d75cd-d079-4ee4-9938-fe4915b20e62,claude_code,claude-opus-4-6,30,toolu_01FpZWtJ3NBfaYeyZHQ6JbEQ,read,/Users/arvos/Tactic/workspaces/workspace-entire-local-cli/entire-local/pkg/ui/dashboard/messages.go,762,36,arrow,36,252,0.33070866141732286,1.0
read,f5840975-2858-4c55-b029-fb5a6d109a8d,claude_code,claude-opus-4-6,60,toolu_01H1LTZ28p4Mcypn9bW2rvf3,read,/Users/marcus/conductor/workspaces/brain-v1/karachi/docs/requirements/agent-learnings/US-AL-006-conflict-detection.md,12547,167,arrow,167,1169,0.09316968199569618,1.0
read,f5840975-2858-4c55-b029-fb5a6d109a8d,claude_code,claude-opus-4-6,67,toolu_01FMh33moCWCPTKgJQ25A7UU,read,/Users/marcus/conductor/workspaces/brain-v1/karachi/docs/ux/agent-learnings/jtbd-analysis.md,12822,192,arrow,192,1344,0.10481984089845578,1.0
read,f5840975-2858-4c55-b029-fb5a6d109a8d,claude_code,claude-opus-4-6,70,toolu_01JfhhjjgNekpQn5wtStkXpu,read,/Users/marcus/conductor/workspaces/brain-v1/karachi/docs/feature/agent-learnings/design/component-boundaries.md,13651,247,arrow,247,1729,0.12665738773716212,1.0
read,f5840975-2858-4c55-b029-fb5a6d109a8d,claude_code,claude-opus-4-6,84,toolu_018XKyzvxaZwUiAbFmLUBd2T,read,/Users/marcus/conductor/workspaces/brain-v1/karachi/docs/ux/agent-learnings/journey-runtime-injection.feature,6792,118,arrow,118,826,0.12161366313309777,1.0
read,f585e6e9-7dc1-4135-a4dc-9021adb21c96,claude_code,claude-opus-4-6,1580,toolu_01GB4BSNKhRMNW4are6jfwJ9,read,/Users/michael/Code/cipher-box/apps/web/src/hooks/useSharedNavigation.ts,1742,53,arrow,53,371,0.2129735935706085,1.0
read,f585e6e9-7dc1-4135-a4dc-9021adb21c96,claude_code,claude-opus-4-6,2354,toolu_01Pz8GWZS6tyg9MLC7aTz8kS,read,/Users/michael/Code/cipher-box/tests/e2e/test-results/sharing-workflow-Sharing-W-2ede1--image-in-the-shared-folder-chromium/test-failed-1.png,104598,1,image_base64,0,0,0.0,0.0
read,f5948329-6a47-406a-9742-147b4b94dcfd,claude_code,claude-opus-4-6,1447,toolu_017q1hRZ1nRs8fnvvgXXqiCt,read,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/resume.go,2268,55,arrow,55,385,0.1697530864197531,1.0
read,f5948329-6a47-406a-9742-147b4b94dcfd,claude_code,claude-opus-4-6,1657,toolu_01FY3uZ7Pd5WXChz3hyJQv7a,read,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/agent/opencode/hooks.go,5076,133,arrow,133,931,0.1834121355397951,1.0
read,f5a2606b-062c-4271-9e8f-de29e55aabe4,claude_code,claude-opus-4-6,62,toolu_0192r5UMLgnohFHF41d762NK,read,/Users/alisha/Projects/external-agents/.claude/plugins/.claude-plugin/marketplace.json,448,14,arrow,14,98,0.21875,1.0
read,f5bac496-5c8b-4a3b-9983-1bfa7f6ef8b9,claude_code,claude-sonnet-4-6,117,toolu_019uLSCmuyVaVYPFf2mjuKKt,read,/Users/melagiri/Workspace/codeInsights/code-insights/docs/plans/2026-03-12-test-coverage-75-percent.md,4383,80,tab,80,231,0.05270362765229295,1.0
read,f5bbbbab-b049-423c-b432-d5c155a5b347,claude_code,claude-opus-4-6,2160,toolu_016eKiZ6jSZgd5HGbWbkKhBf,read,/Users/ryanr/Code/frank/.worktrees/001-semantic-resources-phase1-WP03/src/Frank.Cli.Core/Analysis/AstAnalyzer.fs,8667,172,arrow,172,1204,0.13891773393331025,1.0
read,f5bbbbab-b049-423c-b432-d5c155a5b347,claude_code,claude-opus-4-6,2253,toolu_01FqSBDhsdG8n3UKEUad9156,read,/Users/ryanr/Code/frank/.worktrees/001-semantic-resources-phase1-WP04/src/Frank.Cli.Core/Analysis/AstAnalyzer.fs,8667,172,arrow,172,1204,0.13891773393331025,1.0
read,f5bbbbab-b049-423c-b432-d5c155a5b347,claude_code,claude-opus-4-6,3940,toolu_01LdDi65EpAo5bFH3b3A9FQJ,read,/Users/ryanr/Code/frank/.worktrees/001-semantic-resources-phase1-WP12/src/Frank/ContentNegotiation.fs,1555,31,arrow,31,217,0.1395498392282958,1.0
read,f5bbbbab-b049-423c-b432-d5c155a5b347,claude_code,claude-opus-4-6,4841,toolu_01PWKkveAkJEJuMD2hthrEkR,read,/Users/ryanr/Code/frank/.worktrees/001-semantic-resources-phase1-WP12/src/Frank.LinkedData/WebHostBuilderExtensions.fs,9479,165,arrow,165,1155,0.12184829623377993,1.0
